,team_1_Date,team_1_name,team_1_total_goals,team_1_half_time_goals,team_1_shots,team_1_shots_on_target,team_1_fouls,team_1_corners,team_1_yellows,team_1_reds,team_1_home_result,team_1_total_goals_per_match,team_1_half_time_goals_per_match,team_1_shots_per_match,team_1_shots_on_target_per_match,team_1_fouls_per_match,team_1_corners_per_match,team_1_yellows_per_match,team_1_reds_per_match,team_2_Date,team_2_name,team_2_total_goals,team_2_half_time_goals,team_2_shots,team_2_shots_on_target,team_2_fouls,team_2_corners,team_2_yellows,team_2_reds,team_2_away_result,team_2_total_goals_per_match,team_2_half_time_goals_per_match,team_2_shots_per_match,team_2_shots_on_target_per_match,team_2_fouls_per_match,team_2_corners_per_match,team_2_yellows_per_match,team_2_reds_per_match
75,10/2/2022,Leeds,0,0,9,1,23,2,3,1,D,0.6,0.2,12.8,4,12.4,5.8,2,0.2,10/2/2022,Aston Villa,0,0,19,7,12,9,2,0,D,1,0.285714286,14.57142857,4.857142857,11.42857143,4.571428571,1.857142857,0
76,10/3/2022,Leicester,4,3,17,7,13,6,2,0,W,1.714285714,1.142857143,10.71428571,4.285714286,12.14285714,4.714285714,1.285714286,0,10/3/2022,Nott'm Forest,0,0,10,3,12,6,4,0,L,0.571428571,0.285714286,10,3,12.85714286,3.285714286,2.285714286,0
77,10/8/2022,Bournemouth,2,0,10,4,8,7,1,0,W,0.857142857,0.428571429,8.571428571,3.571428571,9.428571429,4.857142857,1.285714286,0,10/8/2022,Leicester,1,1,9,5,16,2,2,0,L,1.571428571,1.142857143,10.71428571,4.714285714,13.14285714,4.285714286,1.571428571,0
78,10/8/2022,Chelsea,3,1,20,7,8,4,2,0,W,1.285714286,0.428571429,12,4.285714286,8.857142857,3.571428571,1.857142857,0,10/8/2022,Wolves,0,0,8,2,8,2,0,0,L,0.571428571,0.285714286,12.42857143,3.428571429,12.57142857,5.428571429,1.857142857,0.142857143
79,10/8/2022,Man City,4,2,21,8,4,9,0,0,W,2.571428571,1.285714286,15.57142857,6.142857143,7.714285714,6.285714286,0.428571429,0,10/8/2022,Southampton,0,0,5,0,8,1,1,0,L,0.571428571,0.285714286,11.14285714,3.428571429,10.85714286,4.857142857,2,0
80,10/8/2022,Newcastle,5,2,16,6,14,9,0,0,W,2.285714286,1.285714286,14.42857143,5,11,6.285714286,1.428571429,0,10/8/2022,Brentford,1,0,6,3,9,5,1,0,L,0.571428571,0.142857143,9.142857143,3,11,4.714285714,1.571428571,0
81,10/8/2022,Brighton,0,0,14,4,9,6,1,0,L,1.714285714,0.857142857,15.14285714,6.142857143,12.14285714,5.857142857,1.571428571,0,10/8/2022,Tottenham,1,1,8,3,14,2,2,0,W,1.714285714,0.285714286,14.14285714,4.714285714,9.714285714,6.142857143,1.714285714,0.142857143
82,10/9/2022,Crystal Palace,2,1,13,5,13,5,3,0,W,0.857142857,0.428571429,11.71428571,3.142857143,12.71428571,5.428571429,2.428571429,0,10/9/2022,Leeds,1,1,10,4,23,3,3,0,L,1,0.571428571,13,4,13.28571429,5.142857143,1.714285714,0.142857143
83,10/9/2022,West Ham,3,1,17,8,9,4,1,0,W,1.428571429,0.571428571,16.57142857,4.428571429,9.285714286,5.428571429,1.142857143,0,10/9/2022,Fulham,1,1,8,2,7,2,3,0,L,1.571428571,0.714285714,13.42857143,4,9.285714286,5.571428571,2.285714286,0.142857143
84,10/9/2022,Arsenal,3,2,11,7,11,4,1,0,W,2.285714286,1,17.14285714,6,9.571428571,6,1.571428571,0,10/9/2022,Liverpool,2,1,8,3,11,3,2,0,L,1.142857143,0.571428571,15.71428571,5.571428571,10.28571429,7.857142857,1.428571429,0
85,10/9/2022,Everton,1,1,11,2,7,5,2,0,L,1,0.285714286,8,3,10.57142857,3.714285714,2.714285714,0,10/9/2022,Man United,2,2,12,4,13,4,1,0,W,1.714285714,0.571428571,16.28571429,5.571428571,11,4.571428571,1.857142857,0
86,10/10/2022,Nott'm Forest,1,1,6,3,13,1,3,0,D,1.2,0.4,12.8,3.8,12.8,2.6,2,0,10/10/2022,Aston Villa,1,1,12,2,19,4,3,0,D,1.4,0.4,13,4,11.2,3.2,2.2,0
87,10/14/2022,Brentford,2,1,7,3,12,2,3,0,W,1.4,0.8,9.6,3.6,10,4.4,1.8,0,10/14/2022,Brighton,0,0,21,7,15,11,1,0,L,2.4,0.8,15,6.8,11,5.6,1,0
88,10/15/2022,Leicester,0,0,14,5,18,9,2,0,D,0.5,0.25,11,3.5,12.75,6.25,1.5,0,10/15/2022,Crystal Palace,0,0,8,1,13,2,2,0,D,0.333333333,0.166666667,10,3.166666667,12.33333333,5,2.333333333,0
89,10/15/2022,Fulham,2,1,19,4,9,5,2,0,D,1,0.5,9.333333333,2.5,10.83333333,3.666666667,3,0.166666667,10/15/2022,Bournemouth,2,2,10,6,11,6,0,0,D,0.6,0.6,9.4,3.4,9.6,5,1.2,0
90,10/15/2022,Wolves,1,0,9,2,17,4,2,0,W,0.6,0.2,12.2,2.8,11,5.8,1.8,0,10/15/2022,Nott'm Forest,0,0,10,2,13,5,2,0,L,1,0.333333333,12.33333333,3.5,12.83333333,3,2,0
91,10/15/2022,Tottenham,2,0,21,7,12,7,1,0,W,1.428571429,0.571428571,12,4.428571429,12.14285714,4.714285714,2.428571429,0.142857143,10/15/2022,Everton,0,0,4,0,13,1,4,0,L,0.8,0.2,8.6,3,8.8,5.4,2,0
92,10/16/2022,Aston Villa,0,0,18,7,12,7,0,0,L,1.166666667,0.333333333,13.83333333,4.5,11.33333333,3.833333333,1.833333333,0,10/16/2022,Chelsea,2,1,8,4,11,1,3,0,W,1,0.428571429,11.71428571,4,11.71428571,4.428571429,2.285714286,0.142857143
93,10/16/2022,Leeds,0,0,16,4,10,6,0,0,L,0.75,0.25,13.75,4.75,9.75,6.75,1.75,0,10/16/2022,Arsenal,1,1,9,4,11,3,2,0,W,1.8,1,17.4,5.4,10.8,5.6,2.2,0
94,10/16/2022,Man United,0,0,15,2,13,4,3,0,D,1.6,0.6,12.4,4,12,3.6,2,0,10/16/2022,Newcastle,0,0,9,2,11,4,1,0,D,1,0.6,14.4,5,10,8.4,1.6,0
95,10/16/2022,Southampton,1,1,10,8,7,4,1,0,D,0.8,0.2,12.2,4.8,14,4.6,1.8,0,10/16/2022,West Ham,1,0,25,4,3,14,1,0,D,1.4,0.8,17,3.8,9,4.6,1.4,0
96,10/16/2022,Liverpool,1,0,13,2,10,5,3,0,W,1,0.2,13,4,11.6,5.8,2.6,0,10/16/2022,Man City,0,0,16,6,7,6,1,0,L,1.8,0.2,12.4,4.6,8.2,4.6,0.6,0
97,10/18/2022,Brighton,0,0,19,7,10,9,3,0,D,2,0.666666667,15.66666667,6.833333333,10.83333333,6.166666667,1.333333333,0,10/18/2022,Nott'm Forest,0,0,3,0,14,1,1,0,D,0.857142857,0.285714286,11,3,13,2.714285714,1.857142857,0
98,10/18/2022,Crystal Palace,2,0,14,4,14,4,3,0,W,0.571428571,0.142857143,10.57142857,3.285714286,12.57142857,4.857142857,2.428571429,0,10/18/2022,Wolves,1,1,10,4,18,3,1,0,L,0.666666667,0.333333333,11.83333333,3,12.16666667,5.333333333,1.666666667,0
99,10/19/2022,Bournemouth,0,0,15,3,8,7,1,0,L,0.5,0.5,10.33333333,3.333333333,9.333333333,5.333333333,1.166666667,0,10/19/2022,Southampton,1,1,9,3,13,3,3,0,W,0.833333333,0.333333333,11.66666667,4.5,13.83333333,4.333333333,2,0
100,10/19/2022,Brentford,0,0,8,5,7,6,0,0,D,1.166666667,0.666666667,9.333333333,3.833333333,9.5,4.666666667,1.5,0,10/19/2022,Chelsea,0,0,14,5,7,2,0,0,D,0.857142857,0.285714286,12.71428571,4.428571429,10.71428571,4.428571429,2,0.142857143
101,10/19/2022,Liverpool,1,1,22,7,9,8,0,0,W,1,0.333333333,14.5,4.5,11.16666667,6.166666667,2.166666667,0,10/19/2022,West Ham,0,0,8,3,8,3,0,0,L,1.166666667,0.666666667,15.5,3.666666667,8.833333333,4.333333333,1.166666667,0
102,10/19/2022,Newcastle,1,1,16,4,9,8,2,0,W,1,0.666666667,14.66666667,4.833333333,9.833333333,8.333333333,1.666666667,0,10/19/2022,Everton,0,0,1,0,12,2,4,0,L,0.666666667,0.166666667,7.333333333,2.5,9.333333333,4.833333333,2.333333333,0
103,10/19/2022,Man United,2,0,28,10,7,8,1,0,W,1.666666667,0.5,15,5,11.16666667,4.333333333,1.833333333,0,10/19/2022,Tottenham,0,0,9,2,7,3,0,0,L,1.428571429,0.571428571,12.42857143,4.428571429,11,4.428571429,1.857142857,0.142857143
104,10/20/2022,Fulham,3,1,18,8,11,9,0,0,W,1.285714286,0.571428571,10.57142857,3.285714286,10.85714286,4.428571429,2.571428571,0.142857143,10/20/2022,Aston Villa,0,0,12,6,11,7,2,1,L,0.714285714,0.285714286,14.42857143,5.142857143,11.57142857,5.142857143,1.714285714,0.142857143
105,10/20/2022,Leicester,2,2,5,1,15,2,2,0,W,0.8,0.6,9.8,3,13.2,5.4,1.6,0,10/20/2022,Leeds,0,0,14,2,11,9,1,0,L,0.5,0.166666667,13,3.666666667,12.16666667,6.333333333,1.833333333,0.166666667
106,10/22/2022,Nott'm Forest,1,0,10,7,14,2,2,0,W,0.857142857,0.285714286,10.71428571,3.285714286,12.71428571,2.857142857,1.857142857,0,10/22/2022,Liverpool,0,0,15,7,8,11,1,0,L,0.857142857,0.285714286,14.57142857,4.857142857,10.71428571,6.857142857,2,0
107,10/22/2022,Everton,3,1,9,6,16,3,3,0,W,1,0.285714286,7.571428571,3,10.28571429,4.571428571,2.428571429,0,10/22/2022,Crystal Palace,0,0,9,2,14,4,4,0,L,0.571428571,0.142857143,10.42857143,2.857142857,12.14285714,4.428571429,2.285714286,0
108,10/22/2022,Man City,3,2,10,4,11,7,1,0,W,2.571428571,1,13.42857143,5.285714286,7.857142857,5,0.571428571,0,10/22/2022,Brighton,1,0,8,2,12,3,3,0,L,1.857142857,0.571428571,14.57142857,6.142857143,11,5.714285714,1.571428571,0
109,10/22/2022,Chelsea,1,0,6,2,8,6,1,0,D,0.857142857,0.285714286,10.71428571,3.285714286,9.571428571,4.285714286,1.714285714,0,10/22/2022,Man United,1,0,13,6,10,4,4,0,D,1.714285714,0.428571429,15.28571429,5.714285714,10.14285714,4.285714286,2.142857143,0
110,10/23/2022,Aston Villa,4,3,19,11,14,7,1,0,W,1,0.571428571,15.57142857,6,11.85714286,6.142857143,1.571428571,0.142857143,10/23/2022,Brentford,0,0,12,3,11,6,0,0,L,1,0.571428571,9.714285714,3.714285714,9.714285714,4.857142857,1.285714286,0
111,10/23/2022,Leeds,2,1,14,5,12,3,1,0,L,0.714285714,0.285714286,13.14285714,3.857142857,12.14285714,5.857142857,1.714285714,0.142857143,10/23/2022,Fulham,3,1,11,5,8,6,1,0,W,1.428571429,0.571428571,11,3.571428571,10.28571429,4.571428571,2.142857143,0.142857143
112,10/23/2022,Southampton,1,0,10,3,11,9,2,0,D,0.857142857,0.285714286,11.42857143,4.285714286,13.42857143,5,2,0,10/23/2022,Arsenal,1,1,12,3,8,4,1,0,D,1.666666667,1,16.5,5,10.33333333,5.333333333,2,0
113,10/23/2022,Wolves,0,0,21,5,10,9,2,0,L,0.571428571,0.285714286,13.14285714,3.285714286,11.85714286,5.857142857,1.714285714,0,10/23/2022,Leicester,4,2,5,4,13,2,1,0,W,1.333333333,0.833333333,9,3.166666667,13.16666667,4.833333333,1.5,0
114,10/23/2022,Tottenham,1,0,17,5,12,6,4,0,L,1.571428571,0.571428571,12.42857143,4.142857143,10.42857143,4.714285714,1.857142857,0.142857143,10/23/2022,Newcastle,2,2,13,5,6,7,2,0,W,1.142857143,0.857142857,14.42857143,4.857142857,9.285714286,8.142857143,1.714285714,0
115,10/24/2022,West Ham,2,1,20,4,9,5,0,0,W,1.285714286,0.714285714,16.14285714,3.714285714,8.857142857,4.428571429,1,0,10/24/2022,Bournemouth,0,0,5,3,11,0,2,0,L,0.428571429,0.428571429,9.571428571,3.285714286,9.571428571,4.571428571,1.285714286,0
116,10/29/2022,Leicester,0,0,10,5,5,3,0,0,L,1.142857143,0.714285714,9.142857143,3.428571429,12,4.571428571,1.285714286,0,10/29/2022,Man City,1,0,15,5,10,10,0,0,W,2.571428571,1,14.85714286,5.857142857,8.571428571,6.142857143,0.571428571,0
117,10/29/2022,Bournemouth,2,1,6,4,10,2,1,0,L,0.714285714,0.571428571,9.428571429,3.571428571,9.714285714,4.428571429,1.285714286,0,10/29/2022,Tottenham,3,0,23,7,5,19,2,0,W,1.714285714,0.285714286,14.42857143,4.714285714,9.142857143,7,1.857142857,0.142857143
118,10/29/2022,Brentford,1,0,12,3,10,3,3,0,D,0.857142857,0.428571429,9.714285714,3.571428571,10.42857143,4.571428571,1.571428571,0,10/29/2022,Wolves,1,0,14,4,17,6,3,1,D,0.571428571,0.285714286,12.71428571,3.285714286,12.85714286,6.142857143,2.142857143,0.142857143
119,10/29/2022,Brighton,4,3,19,9,16,8,1,0,W,2,1,15,6.142857143,12.14285714,5.857142857,1.571428571,0,10/29/2022,Chelsea,1,0,15,7,6,7,2,0,L,0.857142857,0.285714286,10.71428571,3.571428571,9,3.714285714,1.714285714,0
120,10/29/2022,Crystal Palace,1,1,12,3,13,8,3,0,W,0.571428571,0.285714286,10.71428571,2.571428571,12.71428571,5.142857143,2.571428571,0,10/29/2022,Southampton,0,0,14,4,12,4,3,0,L,0.571428571,0.285714286,11.57142857,4.142857143,12.42857143,5,2,0
121,10/29/2022,Newcastle,4,1,20,7,11,3,1,0,W,1.571428571,1,14.42857143,5.142857143,10,7.142857143,1.714285714,0,10/29/2022,Aston Villa,0,0,3,0,11,0,1,0,L,0.857142857,0.571428571,13.71428571,5.285714286,12.14285714,5.857142857,1.428571429,0.142857143
122,10/29/2022,Fulham,0,0,24,6,10,13,2,0,D,1.428571429,0.571428571,13.71428571,4.428571429,9.714285714,5.714285714,2,0.142857143,10/29/2022,Everton,0,0,9,4,8,4,1,0,D,0.857142857,0.142857143,7.142857143,3,10.42857143,4.285714286,2.571428571,0
123,10/29/2022,Liverpool,1,1,22,10,9,14,0,0,L,1,0.428571429,16.85714286,6,9.857142857,8.714285714,1.571428571,0,10/29/2022,Leeds,2,1,14,6,3,5,1,0,W,0.857142857,0.428571429,12.85714286,4.142857143,11.42857143,5,1.571428571,0.142857143
124,10/30/2022,Arsenal,5,1,24,10,9,9,0,0,W,2.142857143,1,17.57142857,5.714285714,10.14285714,5.857142857,1.714285714,0,10/30/2022,Nott'm Forest,0,0,5,2,8,4,1,0,L,0.428571429,0.285714286,7.857142857,2.571428571,13,3,2.142857143,0
125,10/30/2022,Man United,1,1,16,3,12,5,1,0,W,1.714285714,0.428571429,15.42857143,5.571428571,10.42857143,4.571428571,2,0,10/30/2022,West Ham,0,0,13,5,10,10,3,0,L,1.285714286,0.714285714,15.71428571,3.857142857,9.285714286,5.428571429,1.142857143,0
126,11/5/2022,Leeds,4,1,18,4,16,13,2,0,W,1.714285714,0.857142857,13,3.857142857,13.57142857,5.285714286,1.714285714,0.285714286,11/5/2022,Bournemouth,3,2,9,6,10,3,2,0,L,1.714285714,1,10.14285714,5,10,4,1.285714286,0
127,11/5/2022,Man City,2,1,16,5,6,9,2,1,W,2.428571429,1.428571429,18.42857143,6.285714286,7.142857143,8,0.857142857,0.142857143,11/5/2022,Fulham,1,1,4,2,11,0,4,0,L,1.571428571,0.714285714,14,4.857142857,9.285714286,6.428571429,1.857142857,0
128,11/5/2022,Nott'm Forest,2,1,15,7,10,3,2,0,D,0.571428571,0.142857143,8.857142857,3.285714286,11.71428571,3.142857143,1.857142857,0,11/5/2022,Brentford,2,1,6,2,11,3,2,0,D,1.142857143,0.428571429,8.714285714,3.857142857,9.571428571,3.857142857,1.571428571,0
129,11/5/2022,Wolves,2,2,8,5,15,4,2,1,L,0.714285714,0.428571429,11.57142857,3.428571429,12.85714286,4.857142857,1.857142857,0.285714286,11/5/2022,Brighton,3,2,19,8,11,9,0,0,W,1.285714286,0.857142857,15.28571429,5.571428571,12.42857143,8.142857143,1.571428571,0
130,11/5/2022,Everton,0,0,12,2,9,8,0,0,L,0.571428571,0.285714286,8.714285714,2.428571429,10.42857143,4,2,0,11/5/2022,Leicester,2,1,22,8,5,3,0,0,W,2.142857143,1.428571429,11,5.142857143,10.71428571,2.857142857,1.142857143,0
131,11/6/2022,Chelsea,0,0,5,1,20,4,5,0,L,1,0.285714286,10.42857143,4,10.14285714,3.857142857,2.142857143,0,11/6/2022,Arsenal,1,0,14,2,13,6,2,0,W,2.285714286,0.857142857,15.14285714,5.571428571,9.714285714,5,1.428571429,0
132,11/6/2022,Aston Villa,3,2,6,4,6,3,3,0,W,1.285714286,0.857142857,12.14285714,5.285714286,11,5.285714286,2.285714286,0.142857143,11/6/2022,Man United,1,1,8,3,12,5,3,0,L,1.714285714,0.714285714,14.71428571,6.142857143,10.42857143,4.285714286,2,0
133,11/6/2022,Southampton,1,0,16,5,7,8,1,0,L,0.714285714,0.428571429,10.42857143,4,9.428571429,4.142857143,1.857142857,0,11/6/2022,Newcastle,4,1,7,4,10,2,0,0,W,2.428571429,1,13,4.428571429,10.71428571,5.428571429,1.285714286,0
134,11/6/2022,West Ham,1,1,5,2,10,2,1,0,L,1,0.428571429,15.14285714,4.571428571,8.285714286,6.428571429,1.285714286,0,11/6/2022,Crystal Palace,2,1,15,6,7,5,1,0,W,1,0.428571429,11.28571429,3,12.42857143,4.714285714,2.857142857,0
135,11/6/2022,Tottenham,1,0,14,5,10,5,0,0,L,1.714285714,0.285714286,15.14285714,5.285714286,9.714285714,7.285714286,1.428571429,0,11/6/2022,Liverpool,2,2,13,6,8,3,0,0,W,1.428571429,1.142857143,15.42857143,6,9,7.142857143,0.857142857,0
136,11/12/2022,Man City,1,1,29,6,9,10,2,0,L,2.285714286,1.285714286,17.85714286,6,7.571428571,7,0.571428571,0,11/12/2022,Brentford,2,1,10,8,7,2,2,0,W,0.857142857,0.285714286,9.714285714,4.142857143,9.428571429,4.571428571,1.571428571,0
137,11/12/2022,Bournemouth,3,2,16,9,12,3,2,0,W,1.285714286,0.714285714,9.857142857,4.285714286,10.14285714,4.571428571,1.142857143,0,11/12/2022,Everton,0,0,15,3,8,5,0,0,L,0.857142857,0.285714286,8.714285714,2.857142857,10.57142857,3.714285714,2.285714286,0
138,11/12/2022,Liverpool,3,3,15,7,8,6,0,0,W,1.571428571,1,15.71428571,6.142857143,9.142857143,8,1,0,11/12/2022,Southampton,1,1,9,5,8,0,2,0,L,0.714285714,0.428571429,11.28571429,4.142857143,10,4,2,0
139,11/12/2022,Nott'm Forest,1,0,9,2,11,1,1,0,W,0.428571429,0.142857143,7.571428571,2.714285714,12.14285714,2.857142857,2,0,11/12/2022,Crystal Palace,0,0,8,0,13,5,4,0,L,0.857142857,0.428571429,10.14285714,2.571428571,13,4.714285714,2.857142857,0
140,11/12/2022,Tottenham,4,1,14,8,8,9,1,0,W,1.714285714,0.428571429,14.14285714,5,9.714285714,6.857142857,1.571428571,0.142857143,11/12/2022,Leeds,3,2,12,5,7,2,1,1,L,1.142857143,0.714285714,12.71428571,3.857142857,12.71428571,4.285714286,1.428571429,0.285714286
141,11/12/2022,West Ham,0,0,18,6,9,7,3,0,L,1.142857143,0.428571429,17,5,8,6.285714286,1.428571429,0,11/12/2022,Leicester,2,1,9,6,8,2,1,0,W,1.857142857,1.285714286,9.857142857,4.714285714,12.57142857,3.714285714,1.428571429,0
142,11/12/2022,Newcastle,1,0,10,3,14,5,3,0,W,2.428571429,1.285714286,14.71428571,5.285714286,10.71428571,6.285714286,1.285714286,0,11/12/2022,Chelsea,0,0,5,2,11,3,2,0,L,1.285714286,0.428571429,11.57142857,4.285714286,9.142857143,3.571428571,1.857142857,0
143,11/12/2022,Wolves,0,0,11,2,5,6,3,0,L,0.428571429,0.142857143,12.57142857,3.285714286,11.57142857,5.142857143,1.857142857,0.142857143,11/12/2022,Arsenal,2,0,14,4,6,4,2,0,W,2.142857143,0.857142857,15.57142857,5.857142857,9.285714286,4.857142857,1.714285714,0
144,11/13/2022,Brighton,1,1,7,2,14,11,2,0,L,1.285714286,0.857142857,13.42857143,5.285714286,12.71428571,7.142857143,1.714285714,0,11/13/2022,Aston Villa,2,1,8,2,11,4,7,0,W,1,0.714285714,13,5,12.85714286,5.428571429,2.285714286,0.142857143
145,11/13/2022,Fulham,1,0,14,7,9,10,1,0,L,1.571428571,0.571428571,13.85714286,4.714285714,9,6.571428571,1.571428571,0.142857143,11/13/2022,Man United,2,1,14,9,10,3,1,0,W,1.571428571,0.571428571,15.71428571,6,10.57142857,4.142857143,2,0
146,12/26/2022,Brentford,2,1,9,5,11,6,3,0,D,1.142857143,0.428571429,9,4.142857143,9.428571429,4.428571429,1.571428571,0,12/26/2022,Tottenham,2,0,16,8,10,5,1,0,D,1.714285714,0.285714286,14.42857143,5.428571429,9.428571429,7,1.428571429,0
147,12/26/2022,Crystal Palace,0,0,4,0,12,1,0,2,L,1,0.428571429,10.71428571,2.857142857,12.28571429,4.571428571,2.571428571,0.285714286,12/26/2022,Fulham,3,1,23,11,15,8,0,0,W,1.714285714,0.714285714,14.57142857,5.857142857,10.14285714,6.857142857,1.571428571,0
148,12/26/2022,Everton,1,1,12,6,9,2,1,0,L,0.714285714,0.428571429,9.857142857,3.285714286,9.857142857,4.142857143,1.571428571,0,12/26/2022,Wolves,2,1,7,4,22,2,6,0,W,0.857142857,0.571428571,11.28571429,3.714285714,13.57142857,4.571428571,2.428571429,0.285714286
149,12/26/2022,Leicester,0,0,8,2,9,5,0,0,L,1.857142857,1.142857143,11.42857143,5.285714286,9.857142857,3.285714286,0.857142857,0,12/26/2022,Newcastle,3,3,12,5,6,5,0,0,W,2.857142857,1.428571429,13.42857143,4.857142857,10,5.571428571,1.142857143,0
150,12/26/2022,Southampton,1,0,14,4,9,4,1,0,L,0.714285714,0.285714286,11,3.428571429,9.714285714,4.142857143,1.857142857,0,12/26/2022,Brighton,3,2,7,4,10,2,2,0,W,1.714285714,1.142857143,13.28571429,5.142857143,11.71428571,6.857142857,1.714285714,0
151,12/26/2022,Aston Villa,1,0,12,6,7,0,0,0,L,1.428571429,0.857142857,11.28571429,5.142857143,10.28571429,4.285714286,2.285714286,0.142857143,12/26/2022,Liverpool,3,2,16,9,12,6,0,0,W,1.714285714,1.428571429,15.85714286,7,9.285714286,7.285714286,0.428571429,0
152,12/26/2022,Arsenal,3,0,16,5,13,7,0,0,W,2.285714286,0.714285714,14.28571429,5,10.14285714,5.285714286,1.142857143,0,12/26/2022,West Ham,1,1,8,4,17,5,2,0,L,1,0.571428571,12.71428571,4.571428571,10.28571429,5.142857143,1.428571429,0
