,team_1_Date,team_1_name,team_1_total_goals,team_1_half_time_goals,team_1_shots,team_1_shots_on_target,team_1_fouls,team_1_corners,team_1_yellows,team_1_reds,team_1_home_result,team_1_total_goals_per_match,team_1_half_time_goals_per_match,team_1_shots_per_match,team_1_shots_on_target_per_match,team_1_fouls_per_match,team_1_corners_per_match,team_1_yellows_per_match,team_1_reds_per_match,team_2_Date,team_2_name,team_2_total_goals,team_2_half_time_goals,team_2_shots,team_2_shots_on_target,team_2_fouls,team_2_corners,team_2_yellows,team_2_reds,team_2_away_result,team_2_total_goals_per_match,team_2_half_time_goals_per_match,team_2_shots_per_match,team_2_shots_on_target_per_match,team_2_fouls_per_match,team_2_corners_per_match,team_2_yellows_per_match,team_2_reds_per_match
153,12/27/2022,Chelsea,2,2,15,5,8,6,0,0,W,1,0.428571429,11.42857143,4.142857143,9.714285714,4.571428571,1.714285714,0,12/27/2022,Bournemouth,0,0,9,4,10,8,0,0,L,1.428571429,0.714285714,10,4.714285714,9.857142857,4.285714286,1.285714286,0
154,12/27/2022,Man United,3,2,17,8,13,9,3,0,W,1.857142857,1,13.14285714,5.857142857,11.28571429,4.428571429,2.285714286,0,12/27/2022,Nott'm Forest,0,0,8,3,4,9,1,0,L,0.571428571,0.142857143,8.571428571,3.428571429,10.42857143,3.714285714,1.714285714,0
155,12/28/2022,Leeds,1,0,9,1,11,3,3,0,L,1.857142857,0.857142857,13,3.857142857,11.85714286,5.428571429,1.714285714,0.142857143,12/28/2022,Man City,3,1,26,9,14,5,3,0,W,2.857142857,1.571428571,19.85714286,6.714285714,8.142857143,7.857142857,1.142857143,0.142857143
156,12/30/2022,West Ham,0,0,20,5,9,8,1,0,L,1,0.571428571,14.42857143,4.857142857,10.42857143,5.857142857,1.571428571,0,12/30/2022,Brentford,2,2,9,6,5,1,0,0,W,1.428571429,0.714285714,9.142857143,4.285714286,9.142857143,3.714285714,1.571428571,0
157,12/30/2022,Liverpool,2,2,21,5,8,4,0,0,W,1.857142857,1.571428571,15.71428571,6.714285714,9.142857143,6.714285714,0.428571429,0,12/30/2022,Leicester,1,1,7,2,15,5,1,0,L,1.428571429,1,11.71428571,5,10.14285714,3.714285714,0.857142857,0
158,12/31/2022,Wolves,0,0,10,3,11,7,1,0,L,0.714285714,0.428571429,11.28571429,3.571428571,12.57142857,5.142857143,2.428571429,0.285714286,12/31/2022,Man United,1,0,16,6,11,5,3,0,W,1.571428571,1,13.71428571,5.571428571,11.57142857,5,2.285714286,0
159,12/31/2022,Bournemouth,0,0,6,2,17,2,4,0,L,1.428571429,0.714285714,8.714285714,4.571428571,11.14285714,3.571428571,1.714285714,0,12/31/2022,Crystal Palace,2,2,15,6,11,7,1,0,W,1,0.714285714,10.85714286,3.142857143,11.85714286,5,2.285714286,0.285714286
160,12/31/2022,Fulham,2,1,8,2,8,4,0,0,W,1.571428571,0.714285714,13.14285714,5,9.714285714,6.142857143,1.571428571,0,12/31/2022,Southampton,1,0,9,3,13,4,1,0,L,0.714285714,0.142857143,11,3.428571429,9.714285714,4.285714286,1.571428571,0
161,12/31/2022,Man City,1,1,16,3,13,7,3,0,D,2.142857143,1.142857143,19,5.714285714,9.571428571,8.142857143,1.571428571,0.142857143,12/31/2022,Everton,1,0,2,1,14,1,4,0,D,0.857142857,0.428571429,10,3.428571429,10.14285714,4,1.571428571,0
162,12/31/2022,Newcastle,0,0,16,5,13,9,3,0,D,2.714285714,1.285714286,13.42857143,5,10.57142857,5.714285714,1.285714286,0,12/31/2022,Leeds,0,0,8,1,19,3,5,0,D,1.857142857,0.857142857,12.14285714,3.714285714,13,4.571428571,2.285714286,0.142857143
163,12/31/2022,Brighton,2,0,9,5,7,7,3,0,L,2,1.142857143,11.85714286,4.857142857,11.28571429,6.571428571,1.714285714,0,12/31/2022,Arsenal,4,2,14,7,11,4,3,0,W,2.714285714,0.857142857,15,5.428571429,10.14285714,5.428571429,1.285714286,0
164,1/1/2023,Tottenham,0,0,6,2,15,5,4,0,L,0,0,6,2,15,5,4,0,1/1/2023,Aston Villa,2,0,13,4,10,3,3,0,W,2,0,13,4,10,3,3,0
165,1/1/2023,Nott'm Forest,1,0,12,5,16,1,2,0,D,1,0,12,5,16,1,2,0,1/1/2023,Chelsea,1,1,7,2,14,2,2,0,D,1,1,7,2,14,2,2,0
166,1/2/2023,Brentford,3,2,10,7,5,4,1,0,W,2.5,1.5,11,5.5,5,4.5,1,0,1/2/2023,Liverpool,1,0,16,6,8,9,3,0,L,0.5,0,11,4,11.5,5,3,0
167,1/3/2023,Arsenal,0,0,17,4,10,5,4,0,D,1.666666667,1,18.66666667,4.666666667,11,6.666666667,2.333333333,0,1/3/2023,Newcastle,0,0,8,1,16,5,4,0,D,0.333333333,0,14.66666667,4.333333333,9.666666667,10,2.333333333,0
168,1/3/2023,Everton,1,0,10,4,8,5,3,0,L,0.666666667,0.333333333,9,3.333333333,7,6.666666667,1.333333333,0,1/3/2023,Brighton,4,1,19,8,10,2,1,0,W,3,0.666666667,16,7,9,5,1,0
169,1/3/2023,Leicester,0,0,15,6,12,6,2,0,L,0.666666667,0.333333333,10,3,11,5.333333333,1.333333333,0,1/3/2023,Fulham,1,1,11,2,11,3,6,0,W,0.75,0.5,8.5,2.5,11.75,4,3.5,0
170,1/3/2023,Man United,3,1,18,6,13,6,0,0,W,2,0.75,11.75,4.5,11.75,3.5,1.75,0,1/3/2023,Bournemouth,0,0,7,4,7,5,3,0,L,0.333333333,0.333333333,10,3.333333333,8.666666667,4,1.666666667,0
171,1/4/2023,Southampton,0,0,8,0,14,6,2,0,L,0.666666667,0,9.666666667,3.333333333,17.33333333,4,2,0,1/4/2023,Nott'm Forest,1,1,11,1,17,2,2,0,W,1.25,0.25,14.5,4,12.75,3,1.75,0
172,1/4/2023,Leeds,2,1,14,6,11,8,3,0,D,1,0.333333333,13,5,9.666666667,7,2.333333333,0,1/4/2023,West Ham,2,1,15,2,18,1,1,0,D,1.333333333,1,14,3.333333333,11.33333333,2.666666667,1.333333333,0
173,1/4/2023,Aston Villa,1,0,13,4,6,7,1,0,D,1.5,0.25,13.25,4.5,9.25,3,2,0,1/4/2023,Wolves,1,1,10,3,12,8,3,0,D,0.666666667,0.333333333,12.33333333,2.666666667,10.66666667,6.333333333,1.666666667,0
174,1/4/2023,Crystal Palace,0,0,19,4,11,10,1,0,L,0.25,0,11.25,3.75,12.5,5.75,2.75,0,1/4/2023,Tottenham,4,0,14,6,8,4,2,0,W,1.4,0.6,11.2,4.2,12.6,4.8,3,0
175,1/5/2023,Chelsea,0,0,8,2,9,3,2,0,L,0.6,0.2,12.2,4.2,11.6,5.6,2,0.2,1/5/2023,Man City,1,0,12,3,9,2,0,0,W,2.25,0.25,11.5,4.25,8.5,4.25,0.5,0
176,1/12/2023,Fulham,2,1,8,3,12,5,4,0,W,2,1,8,3,12,5,4,0,1/12/2023,Chelsea,1,0,20,10,16,7,3,1,L,1,0.5,13.5,6,15,4.5,2.5,0.5
177,1/13/2023,Aston Villa,2,1,11,5,12,0,2,0,W,2,0.5,12,4.5,11,1.5,2.5,0,1/13/2023,Leeds,1,0,16,4,8,11,2,0,L,1,0,16,4,8,11,2,0
178,1/14/2023,Man United,2,0,8,4,15,1,3,0,W,2,0,8,4,15,1,3,0,1/14/2023,Man City,1,0,5,1,5,2,0,0,L,1,0,5,1,5,2,0,0
179,1/14/2023,Brighton,3,0,16,9,8,7,1,0,W,3,0,16,9,8,7,1,0,1/14/2023,Liverpool,0,0,6,2,15,1,3,0,L,0,0,6,2,15,1,3,0
180,1/14/2023,Everton,1,1,12,4,7,6,0,0,L,1,1,12,4,7,6,0,0,1/14/2023,Southampton,2,0,13,5,19,4,3,0,W,2,0,13,5,19,4,3,0
181,1/14/2023,Nott'm Forest,2,0,15,5,11,3,1,0,W,1.5,0,13.5,5,13.5,2,1.5,0,1/14/2023,Leicester,0,0,6,1,12,5,2,0,L,0,0,6,1,12,5,2,0
182,1/14/2023,Wolves,1,0,17,4,10,4,0,0,W,1,0,17,4,10,4,0,0,1/14/2023,West Ham,0,0,16,4,7,3,2,0,L,0,0,16,4,7,3,2,0
183,1/14/2023,Brentford,2,1,12,4,5,5,1,0,W,2,1,12,4,5,5,1,0,1/14/2023,Bournemouth,0,0,7,2,9,3,1,0,L,0,0,7,2,9,3,1,0
184,1/15/2023,Chelsea,1,0,15,5,10,11,2,0,W,1,0.333333333,14,5.666666667,13.33333333,6.666666667,2.333333333,0.333333333,1/15/2023,Crystal Palace,0,0,10,5,17,7,5,0,L,0,0,10,5,17,7,5,0
185,1/15/2023,Newcastle,1,0,20,5,6,10,1,0,W,1,0,20,5,6,10,1,0,1/15/2023,Fulham,0,0,5,0,14,5,3,0,L,1,0.5,6.5,1.5,13,5,3.5,0
186,1/15/2023,Tottenham,0,0,17,7,16,4,4,0,L,0,0,11.5,4.5,15.5,4.5,4,0,1/15/2023,Arsenal,2,2,14,5,15,3,2,0,W,2,2,14,5,15,3,2,0
187,1/18/2023,Crystal Palace,1,0,10,5,9,3,1,0,D,0.5,0,10,5,13,5,3,0,1/18/2023,Man United,1,1,15,4,10,3,2,0,D,1.5,0.5,11.5,4,12.5,2,2.5,0
188,1/19/2023,Man City,4,0,16,6,10,8,1,0,W,2.5,0,10.5,3.5,7.5,5,0.5,0,1/19/2023,Tottenham,2,2,9,3,14,3,2,0,L,0.666666667,0.666666667,10.66666667,4,15,4,3.333333333,0
189,1/21/2023,Liverpool,0,0,15,3,16,5,3,0,D,0.333333333,0,12.33333333,3.666666667,13,5,3,0,1/21/2023,Chelsea,0,0,11,2,9,5,1,0,D,0.75,0.25,13.25,4.75,12.25,6.25,2,0.25
190,1/21/2023,Bournemouth,1,1,16,4,10,4,1,0,D,0.5,0.5,11.5,3,9.5,3.5,1,0,1/21/2023,Nott'm Forest,1,0,20,5,7,6,2,0,D,1.333333333,0,15.66666667,5,11.33333333,3.333333333,1.666666667,0
191,1/21/2023,Leicester,2,1,9,2,9,5,0,0,D,1,0.5,7.5,1.5,10.5,5,1,0,1/21/2023,Brighton,2,1,13,4,9,6,1,0,D,2.5,0.5,14.5,6.5,8.5,6.5,1,0
192,1/21/2023,Southampton,0,0,8,5,19,2,1,0,L,1,0,10.5,5,19,3,2,0,1/21/2023,Aston Villa,1,0,16,5,9,2,2,0,W,1.666666667,0.333333333,13.33333333,4.666666667,10.33333333,1.666666667,2.333333333,0
193,1/21/2023,West Ham,2,2,11,4,9,4,1,0,W,1,1,13.5,4,8,3.5,1.5,0,1/21/2023,Everton,0,0,5,2,6,9,1,0,L,0.5,0.5,8.5,3,6.5,7.5,0.5,0
194,1/21/2023,Crystal Palace,0,0,6,1,13,3,4,0,D,0.333333333,0,8.666666667,3.666666667,13,4.333333333,3.333333333,0,1/21/2023,Newcastle,0,0,16,7,7,15,2,0,D,0.5,0,18,6,6.5,12.5,1.5,0
195,1/22/2023,Leeds,0,0,9,5,10,2,2,0,D,0.5,0,12.5,4.5,9,6.5,2,0,1/22/2023,Brentford,0,0,6,0,18,3,2,0,D,1.666666667,1,9.333333333,3.666666667,9.333333333,4,1.333333333,0
196,1/22/2023,Man City,3,1,13,7,10,5,1,0,W,2.666666667,0.333333333,11.33333333,4.666666667,8.333333333,5,0.666666667,0,1/22/2023,Wolves,0,0,10,1,10,7,2,0,L,0.5,0,13.5,2.5,10,5.5,1,0
197,1/22/2023,Arsenal,3,1,25,5,8,12,1,0,W,2.5,1.5,19.5,5,11.5,7.5,1.5,0,1/22/2023,Man United,2,1,6,4,9,4,2,0,L,1.666666667,0.666666667,9.666666667,4,11.33333333,2.666666667,2.333333333,0
198,1/23/2023,Fulham,0,0,10,5,10,3,1,0,L,0.666666667,0.333333333,7.666666667,2.666666667,12,4.333333333,2.666666667,0,1/23/2023,Tottenham,1,1,10,3,10,8,3,0,W,0.75,0.75,10.5,3.75,13.75,5,3.25,0
199,2/3/2023,Chelsea,0,0,12,3,16,6,1,0,D,0.428571429,0.428571429,10.85714286,3.142857143,13.14285714,5.285714286,2.142857143,0,2/3/2023,Fulham,0,0,10,4,12,2,4,0,D,1.428571429,0.571428571,10.85714286,4.142857143,11.57142857,3.571428571,2.142857143,0
200,2/4/2023,Everton,1,0,12,4,13,7,4,0,W,0.571428571,0.142857143,10.57142857,3.571428571,11.57142857,4.571428571,2.285714286,0,2/4/2023,Arsenal,0,0,15,3,8,5,1,0,L,2,0.571428571,15.42857143,4.285714286,9.285714286,5.857142857,1.142857143,0
201,2/4/2023,Aston Villa,2,2,19,4,10,11,0,0,L,1.857142857,1,9.571428571,4,10.42857143,3.571428571,2.142857143,0,2/4/2023,Leicester,4,3,9,5,10,3,2,0,W,1.571428571,1.142857143,11.57142857,3.857142857,10.85714286,3.285714286,1.428571429,0
202,2/4/2023,Brentford,3,2,14,4,10,4,1,0,W,1.857142857,1,9.857142857,4.571428571,9,3.142857143,1.714285714,0,2/4/2023,Southampton,0,0,14,6,9,4,2,0,L,0.714285714,0.285714286,12.28571429,3.857142857,12.42857143,4.142857143,2.428571429,0
203,2/4/2023,Brighton,1,0,20,6,14,7,3,0,W,1.571428571,0.714285714,14.28571429,5.571428571,11.28571429,7.428571429,1.571428571,0,2/4/2023,Bournemouth,0,0,12,2,7,3,1,0,L,0.857142857,0.428571429,9.285714286,3.142857143,10.28571429,3.714285714,2,0
204,2/4/2023,Man United,2,1,14,5,9,5,1,1,W,2,0.857142857,15.14285714,6.285714286,11,5.142857143,1.714285714,0.142857143,2/4/2023,Crystal Palace,1,0,10,3,9,5,2,0,L,1,0.428571429,9.428571429,2.857142857,9.714285714,4.285714286,1.714285714,0.285714286
205,2/4/2023,Wolves,3,2,12,6,9,2,1,0,W,1.428571429,0.857142857,10.14285714,3.714285714,14.28571429,4.571428571,2.142857143,0.285714286,2/4/2023,Liverpool,0,0,22,4,7,7,1,0,L,1.571428571,1.285714286,16,5.857142857,9.285714286,4.714285714,1.142857143,0
206,2/4/2023,Newcastle,1,1,8,2,11,4,2,0,D,1.428571429,0.857142857,11.71428571,4.285714286,9.571428571,5.285714286,1.714285714,0.142857143,2/4/2023,West Ham,1,1,10,1,13,2,1,0,D,1.142857143,0.571428571,11,2.857142857,10.85714286,5.857142857,1,0
207,2/5/2023,Nott'm Forest,1,1,6,2,15,0,4,0,W,0.714285714,0.285714286,8.571428571,2.714285714,9.142857143,2.857142857,1.428571429,0,2/5/2023,Leeds,0,0,10,4,14,2,2,0,L,0.857142857,0.142857143,11.85714286,2.857142857,13,5.857142857,2.714285714,0
208,2/5/2023,Tottenham,1,1,12,3,19,4,2,1,W,1.857142857,0.428571429,13,5.285714286,11.71428571,5.142857143,1.428571429,0.142857143,2/5/2023,Man City,0,0,15,5,14,6,3,0,L,2.142857143,1.428571429,18.42857143,6.142857143,12,6.428571429,2.142857143,0
209,2/8/2023,Man United,2,0,24,7,7,6,1,0,D,2,0.714285714,16.57142857,6,10.57142857,5.571428571,1.714285714,0.142857143,2/8/2023,Leeds,2,1,8,2,11,5,3,0,D,0.571428571,0.142857143,10.42857143,2.571428571,12.28571429,4.714285714,2.857142857,0
210,2/11/2023,West Ham,1,1,10,2,9,5,1,0,D,0.857142857,0.571428571,13,4.571428571,10.42857143,5.857142857,1.714285714,0,2/11/2023,Chelsea,1,1,12,4,11,6,1,0,D,1.142857143,0.571428571,11.14285714,4,10.28571429,5.142857143,1.857142857,0
211,2/11/2023,Arsenal,1,0,23,7,9,7,0,0,D,2.714285714,0.714285714,16.57142857,6,10.28571429,5.857142857,1.142857143,0,2/11/2023,Brentford,1,0,9,2,9,4,2,0,D,1.571428571,0.714285714,8.714285714,4.142857143,8.857142857,3.428571429,1.857142857,0
212,2/11/2023,Crystal Palace,1,0,6,1,10,1,4,0,D,1.142857143,0.714285714,10.42857143,3,11.28571429,4.571428571,2.285714286,0.285714286,2/11/2023,Brighton,1,0,17,7,11,6,1,0,D,2,1.142857143,13.14285714,5.571428571,11.14285714,7,1.428571429,0
213,2/11/2023,Fulham,2,1,16,3,9,5,0,0,W,1.428571429,0.714285714,13.85714286,4.714285714,9.857142857,6,1.428571429,0,2/11/2023,Nott'm Forest,0,0,10,1,11,4,1,0,L,0.571428571,0.142857143,9.571428571,3.571428571,10,4.142857143,1.714285714,0
214,2/11/2023,Leicester,4,3,15,7,14,1,5,0,W,2,1.428571429,12.42857143,5.285714286,11.42857143,3.428571429,1.571428571,0,2/11/2023,Tottenham,1,1,11,4,9,5,2,0,L,1.857142857,0.428571429,14.71428571,5.714285714,9.714285714,7.285714286,1.714285714,0
215,2/11/2023,Southampton,1,1,17,2,12,5,2,0,L,0.714285714,0.285714286,12,3.285714286,9.857142857,3.714285714,1.571428571,0,2/11/2023,Wolves,2,0,11,2,14,2,2,1,W,1,0.428571429,9.857142857,3.142857143,13.14285714,4.142857143,2.428571429,0.428571429
216,2/11/2023,Bournemouth,1,1,11,5,8,4,2,0,D,1.571428571,0.857142857,9.571428571,4.857142857,10.71428571,4.142857143,1.714285714,0,2/11/2023,Newcastle,1,1,15,7,10,6,3,0,D,2.571428571,1.142857143,13.71428571,5.285714286,11.14285714,5.571428571,1.428571429,0
217,2/12/2023,Leeds,0,0,16,6,10,7,2,0,L,1.571428571,0.714285714,12.42857143,3.857142857,12.71428571,5.142857143,2.428571429,0.142857143,2/12/2023,Man United,2,0,11,5,13,3,1,0,W,1.714285714,1,13.42857143,5.428571429,12,4.857142857,1.857142857,0
218,2/12/2023,Man City,3,3,17,9,13,8,1,0,W,2.142857143,1.285714286,20,6.428571429,9.857142857,8.285714286,1.571428571,0.142857143,2/12/2023,Aston Villa,1,0,6,2,14,4,2,0,L,1.571428571,0.857142857,9.428571429,4.428571429,10.57142857,3.571428571,2.285714286,0.142857143
219,2/13/2023,Liverpool,2,1,15,6,8,3,1,0,W,2.142857143,1.714285714,15.71428571,6.571428571,9.142857143,5.571428571,0.428571429,0,2/13/2023,Everton,0,0,6,1,16,3,3,0,L,0.428571429,0.285714286,9.571428571,2.714285714,10.14285714,4,1.571428571,0
220,2/15/2023,Arsenal,1,1,10,1,11,1,2,0,L,2.142857143,0.714285714,14.57142857,4.714285714,10.57142857,4.714285714,1.428571429,0,2/15/2023,Man City,3,1,9,6,15,3,3,0,W,2.428571429,1.428571429,19.14285714,6.571428571,10.57142857,7.285714286,2,0.142857143
221,2/18/2023,Aston Villa,2,2,7,5,13,2,2,0,L,1.857142857,1.142857143,8.714285714,4.285714286,10.85714286,2.857142857,2.285714286,0,2/18/2023,Arsenal,4,1,20,5,4,9,1,0,W,2.285714286,0.571428571,15.85714286,4.428571429,9.571428571,5.428571429,1.428571429,0
222,2/18/2023,Brentford,1,0,12,5,10,2,2,0,D,1.571428571,0.714285714,8.714285714,4.428571429,8.857142857,3.285714286,1.714285714,0,2/18/2023,Crystal Palace,1,0,10,4,8,6,2,0,D,1.142857143,0.571428571,10.14285714,3.142857143,10.57142857,4.285714286,2.142857143,0.285714286
223,2/18/2023,Brighton,0,0,21,7,12,10,0,0,L,1.428571429,0.714285714,13.42857143,5.285714286,10.57142857,7.285714286,1.285714286,0,2/18/2023,Fulham,1,0,5,2,14,2,5,0,W,1.571428571,0.714285714,11.14285714,4.142857143,10.42857143,4.428571429,1.857142857,0
224,2/18/2023,Chelsea,0,0,17,5,16,8,3,0,L,1,0.571428571,12.71428571,4.428571429,11.42857143,5.428571429,2.142857143,0,2/18/2023,Southampton,1,1,8,5,24,2,6,0,W,0.857142857,0.428571429,11.14285714,3.428571429,11.57142857,3.428571429,2,0
225,2/18/2023,Everton,1,0,15,6,8,6,2,0,W,0.571428571,0.285714286,10.42857143,3,10.14285714,4.285714286,1.714285714,0,2/18/2023,Leeds,0,0,8,0,6,4,3,0,L,1.285714286,0.571428571,11.57142857,3,13.14285714,5,2.714285714,0.142857143
226,2/18/2023,Nott'm Forest,1,0,4,1,8,0,1,0,D,0.571428571,0.142857143,8.714285714,2.714285714,9.142857143,3.857142857,1.571428571,0,2/18/2023,Man City,1,1,26,6,6,10,0,0,D,2,1.285714286,19.85714286,6.285714286,10.85714286,7.428571429,2,0.142857143
227,2/18/2023,Wolves,0,0,15,4,12,12,3,0,L,0.857142857,0.428571429,10,3.142857143,12.42857143,5,2.428571429,0.285714286,2/18/2023,Bournemouth,1,0,5,1,10,2,3,0,W,1.428571429,0.714285714,9.428571429,4.428571429,10.71428571,4.142857143,2,0
228,2/18/2023,Newcastle,0,0,14,4,3,6,1,1,L,2,1,12.85714286,4.857142857,10,6,1.428571429,0.142857143,2/18/2023,Liverpool,2,2,13,7,8,7,1,0,W,2.285714286,1.857142857,14.42857143,6.142857143,9,4.571428571,0.571428571,0
229,2/19/2023,Man United,3,1,26,8,9,6,0,0,W,2,1,14.85714286,6.142857143,11.57142857,5,1.714285714,0,2/19/2023,Leicester,0,0,19,3,9,6,2,0,L,1.428571429,1,12.71428571,4.714285714,10.85714286,3.428571429,1.571428571,0
230,2/19/2023,Tottenham,2,0,16,6,16,4,2,0,W,2,0.428571429,14.57142857,5.857142857,10.28571429,7,1.428571429,0,2/19/2023,West Ham,0,0,6,1,10,7,1,0,L,0.857142857,0.571428571,12,4,10.42857143,5.428571429,1.428571429,0
231,2/24/2023,Fulham,1,0,10,5,12,4,2,0,D,1.571428571,0.571428571,11.42857143,4.571428571,11.14285714,4.714285714,1.714285714,0,2/24/2023,Wolves,1,1,8,2,17,3,0,0,D,1,0.571428571,10,3.142857143,13.71428571,5.142857143,2.428571429,0.285714286
232,2/25/2023,Everton,0,0,15,5,12,5,2,0,L,0.428571429,0.142857143,11,3.428571429,10.85714286,4.285714286,1.714285714,0,2/25/2023,Aston Villa,2,0,9,5,12,1,1,0,W,1.571428571,0.714285714,7.285714286,3.428571429,10.57142857,2,2.285714286,0
233,2/25/2023,Leeds,1,0,14,4,15,9,2,0,W,1.285714286,0.428571429,12.14285714,3,12,5.857142857,2.571428571,0.142857143,2/25/2023,Southampton,0,0,8,2,13,2,4,0,L,0.857142857,0.428571429,11.57142857,3.714285714,12.28571429,3.571428571,2.428571429,0
234,2/25/2023,Leicester,0,0,1,0,14,0,0,0,L,1.285714286,0.857142857,11.57142857,4,10.57142857,3.142857143,1.285714286,0,2/25/2023,Arsenal,1,0,10,2,9,8,1,0,W,2.142857143,0.571428571,15.28571429,4.142857143,10,6,1.285714286,0
235,2/25/2023,West Ham,4,0,18,5,8,12,0,0,W,1,0.428571429,12.14285714,3.571428571,10.28571429,6.571428571,1.285714286,0,2/25/2023,Nott'm Forest,0,0,8,3,5,3,0,0,L,0.571428571,0.142857143,8.428571429,2.714285714,8.142857143,3.428571429,1,0
236,2/25/2023,Bournemouth,1,0,13,2,10,4,2,0,L,1.285714286,0.714285714,9.857142857,4.142857143,11,3.714285714,2.142857143,0,2/25/2023,Man City,4,3,20,5,9,6,2,0,W,2.428571429,1.571428571,18.57142857,6.142857143,10.85714286,6.857142857,2,0.142857143
237,2/25/2023,Crystal Palace,0,0,6,0,11,5,2,0,D,0.857142857,0.428571429,9.142857143,2.428571429,10.28571429,4.285714286,2,0.285714286,2/25/2023,Liverpool,0,0,12,4,14,3,5,0,D,2,1.714285714,15,6.285714286,9.428571429,4.571428571,1,0
238,2/26/2023,Tottenham,2,0,8,3,10,4,2,0,W,1.857142857,0.428571429,12.42857143,5.285714286,11,4.857142857,1.428571429,0,2/26/2023,Chelsea,0,0,10,2,10,4,3,0,L,0.857142857,0.571428571,12,3.714285714,12,5,2.285714286,0
239,3/1/2023,Arsenal,4,2,15,5,5,5,0,0,W,2.142857143,0.857142857,15.28571429,4.285714286,8.142857143,5.571428571,1.142857143,0,3/1/2023,Everton,0,0,8,5,12,1,2,0,L,0.571428571,0.142857143,10,4,12,3.571428571,2.571428571,0
240,3/1/2023,Liverpool,2,0,15,6,13,5,2,0,W,1.571428571,1,16.28571429,5.857142857,10,5,1.428571429,0,3/1/2023,Wolves,0,0,4,1,14,2,3,0,L,1.142857143,0.571428571,9.571428571,3.142857143,14.14285714,4.285714286,2.285714286,0.142857143
